2018-07-04;14:00;1.92
2018-07-04;14:15;2.02
2018-07-04;14:30;2.12
2018-07-04;14:45;2.22
2018-07-04;15:00;2.32
2018-07-04;15:15;1.94
2018-07-04;15:30;1.56
2018-07-04;15:45;1.18
2018-07-04;16:00;0.8
2018-07-04;16:15;0.76
2018-07-04;16:30;0.72
2018-07-04;16:45;0.68
2018-07-04;17:00;0.64
2018-07-04;17:15;0.48
2018-07-04;17:30;0.32
2018-07-04;17:45;0.16
2018-07-04;18:00;0.0
2018-07-04;18:15;0.08
2018-07-04;18:30;0.16
2018-07-04;18:45;0.24
2018-07-04;19:00;0.32
2018-07-04;19:15;0.26
2018-07-04;19:30;0.2
2018-07-04;19:45;0.14
2018-07-04;20:00;0.08
2018-07-04;20:15;0.08
2018-07-04;20:30;0.08
2018-07-04;20:45;0.08
2018-07-04;21:00;0.08
2018-07-04;21:15;0.22
2018-07-04;21:30;0.36
2018-07-04;21:45;0.5
2018-07-04;22:00;0.64
2018-07-04;22:15;0.62
2018-07-04;22:30;0.6
2018-07-04;22:45;0.58
2018-07-04;23:00;0.56
2018-07-04;23:15;0.48
2018-07-04;23:30;0.4
2018-07-04;23:45;0.32
2018-07-05;00:00;0.24
2018-07-05;00:15;0.18
2018-07-05;00:30;0.12
2018-07-05;00:45;0.06
2018-07-05;01:00;0.0
2018-07-05;01:15;0.0
2018-07-05;01:30;0.0
2018-07-05;01:45;0.0
2018-07-05;02:00;0.0
2018-07-05;02:15;0.1
2018-07-05;02:30;0.2
2018-07-05;02:45;0.3
2018-07-05;03:00;0.4
2018-07-05;03:15;0.3
2018-07-05;03:30;0.2
2018-07-05;03:45;0.1
2018-07-05;04:00;0.0
2018-07-05;04:15;0.02
2018-07-05;04:30;0.04
2018-07-05;04:45;0.06
2018-07-05;05:00;0.08
2018-07-05;05:15;0.24
2018-07-05;05:30;0.4
2018-07-05;05:45;0.56
2018-07-05;06:00;0.72
2018-07-05;06:15;0.54
2018-07-05;06:30;0.36
2018-07-05;06:45;0.18
2018-07-05;07:00;0.0
2018-07-05;07:15;0.28
2018-07-05;07:30;0.56
2018-07-05;07:45;0.84
2018-07-05;08:00;1.12
2018-07-05;08:15;1.24
2018-07-05;08:30;1.36
2018-07-05;08:45;1.48
2018-07-05;09:00;1.6
2018-07-05;09:15;1.98
2018-07-05;09:30;2.36
