2018-06-27;04:00;4.2
2018-06-27;04:15;4.11
2018-06-27;04:30;4.01
2018-06-27;04:45;3.92
2018-06-27;05:00;3.82
2018-06-27;05:15;3.82
2018-06-27;05:30;3.82
2018-06-27;05:45;3.82
2018-06-27;05:00;3.82
2018-06-27;05:15;3.5
2018-06-27;05:30;3.19
2018-06-27;05:45;2.88
2018-06-27;06:00;2.56
2018-06-27;06:15;2.56
2018-06-27;06:30;2.56
2018-06-27;06:45;2.56
2018-06-27;06:00;2.56
2018-06-27;06:15;2.89
2018-06-27;06:30;3.22
2018-06-27;06:45;3.56
2018-06-27;07:00;3.89
2018-06-27;07:15;3.89
2018-06-27;07:30;3.89
2018-06-27;07:45;3.89
2018-06-27;07:00;3.89
2018-06-27;07:15;3.97
2018-06-27;07:30;4.04
2018-06-27;07:45;4.12
2018-06-27;08:00;4.19
2018-06-27;08:15;4.19
2018-06-27;08:30;4.19
2018-06-27;08:45;4.19
2018-06-27;08:00;4.19
2018-06-27;08:15;4.88
2018-06-27;08:30;5.58
2018-06-27;08:45;6.27
2018-06-27;09:00;6.96
2018-06-27;09:15;6.96
2018-06-27;09:30;6.96
2018-06-27;09:45;6.96
2018-06-27;09:00;6.96
2018-06-27;09:15;6.74
2018-06-27;09:30;6.52
2018-06-27;09:45;6.3
2018-06-27;10:00;6.08
2018-06-27;10:15;6.08
2018-06-27;10:30;6.08
2018-06-27;10:45;6.08
2018-06-27;10:00;6.08
2018-06-27;10:15;6.19
2018-06-27;10:30;6.3
2018-06-27;10:45;6.4
2018-06-27;11:00;6.51
2018-06-27;11:15;6.51
2018-06-27;11:30;6.51
2018-06-27;11:45;6.51
2018-06-27;11:00;6.51
2018-06-27;11:15;6.36
2018-06-27;11:30;6.22
2018-06-27;11:45;6.07
2018-06-27;12:00;5.92
2018-06-27;12:15;5.92
2018-06-27;12:30;5.92
2018-06-27;12:45;5.92
2018-06-27;12:00;5.92
2018-06-27;12:15;6.32
2018-06-27;12:30;6.71
2018-06-27;12:45;7.1
2018-06-27;13:00;7.5
2018-06-27;13:15;7.5
2018-06-27;13:30;7.5
2018-06-27;13:45;7.5
2018-06-27;13:00;7.5
2018-06-27;13:15;9.07
2018-06-27;13:30;10.64
2018-06-27;13:45;12.21
2018-06-27;14:00;13.78
2018-06-27;14:15;13.78
2018-06-27;14:30;13.78
2018-06-27;14:45;13.78
2018-06-27;14:00;13.78
2018-06-27;14:15;14.09
2018-06-27;14:30;14.4
2018-06-27;14:45;14.7
2018-06-27;15:00;15.01
2018-06-27;15:15;15.01
2018-06-27;15:30;15.01
2018-06-27;15:45;15.01
2018-06-27;15:00;15.01
2018-06-27;15:15;14.25
2018-06-27;15:30;13.48
2018-06-27;15:45;12.72
2018-06-27;16:00;11.96
2018-06-27;16:15;11.96
2018-06-27;16:30;11.96
2018-06-27;16:45;11.96
2018-06-27;16:00;11.96
2018-06-27;16:15;11.04
2018-06-27;16:30;10.12
2018-06-27;16:45;9.2
2018-06-27;17:00;8.28
2018-06-27;17:15;8.28
2018-06-27;17:30;8.28
2018-06-27;17:45;8.28
2018-06-27;17:00;8.28
2018-06-27;17:15;8.24
2018-06-27;17:30;8.2
2018-06-27;17:45;8.17
2018-06-27;18:00;8.13
2018-06-27;18:15;8.13
2018-06-27;18:30;8.13
2018-06-27;18:45;8.13
2018-06-27;18:00;8.13
2018-06-27;18:15;7.78
2018-06-27;18:30;7.43
2018-06-27;18:45;7.08
2018-06-27;19:00;6.73
2018-06-27;19:15;6.73
