2024-06-01;00:00;27.37
2024-06-01;00:15;26.11
2024-06-01;00:30;24.84
2024-06-01;00:45;23.58
2024-06-01;01:00;22.32
2024-06-01;01:15;22.1
2024-06-01;01:30;21.87
2024-06-01;01:45;21.65
2024-06-01;02:00;21.42
2024-06-01;02:15;21.06
2024-06-01;02:30;20.7
2024-06-01;02:45;20.35
2024-06-01;03:00;19.99
2024-06-01;03:15;19.86
2024-06-01;03:30;19.74
2024-06-01;03:45;19.61
2024-06-01;04:00;19.49
2024-06-01;04:15;19.5
2024-06-01;04:30;19.5
2024-06-01;04:45;19.51
2024-06-01;05:00;19.52
2024-06-01;05:15;21.32
2024-06-01;05:30;23.11
2024-06-01;05:45;24.9
2024-06-01;06:00;26.7
2024-06-01;06:15;31.99
2024-06-01;06:30;37.28
2024-06-01;06:45;42.58
2024-06-01;07:00;47.87
2024-06-01;07:15;52.28
2024-06-01;07:30;56.68
2024-06-01;07:45;61.08
2024-06-01;08:00;65.49
2024-06-01;08:15;63.08
2024-06-01;08:30;60.66
2024-06-01;08:45;58.25
2024-06-01;09:00;55.84
2024-06-01;09:15;55.95
2024-06-01;09:30;56.06
2024-06-01;09:45;56.17
2024-06-01;10:00;56.28
2024-06-01;10:15;58.13
2024-06-01;10:30;59.98
2024-06-01;10:45;61.83
2024-06-01;11:00;63.68
2024-06-01;11:15;60.96
2024-06-01;11:30;58.23
2024-06-01;11:45;55.5
2024-06-01;12:00;52.78
2024-06-01;12:15;53.42
2024-06-01;12:30;54.06
2024-06-01;12:45;54.7
2024-06-01;13:00;55.34
2024-06-01;13:15;54.1
2024-06-01;13:30;52.87
2024-06-01;13:45;51.64
2024-06-01;14:00;50.4
2024-06-01;14:15;52.6
2024-06-01;14:30;54.8
2024-06-01;14:45;56.99
2024-06-01;15:00;59.19
2024-06-01;15:15;60.8
2024-06-01;15:30;62.41
2024-06-01;15:45;64.02
2024-06-01;16:00;65.63
2024-06-01;16:15;64.94
2024-06-01;16:30;64.24
2024-06-01;16:45;63.55
2024-06-01;17:00;62.86
2024-06-01;17:15;47.65
2024-06-01;17:30;32.44
2024-06-01;17:45;17.23
2024-06-01;18:00;2.02
2024-06-01;18:15;1.52
2024-06-01;18:30;1.01
2024-06-01;18:45;0.5
2024-06-01;19:00;0.0
2024-06-01;19:15;24.36
2024-06-01;19:30;48.71
2024-06-01;19:45;73.06
2024-06-01;20:00;97.42
2024-06-01;20:15;92.77
2024-06-01;20:30;88.12
2024-06-01;20:45;83.48
2024-06-01;21:00;78.83
2024-06-01;21:15;77.45
2024-06-01;21:30;76.07
2024-06-01;21:45;74.69
2024-06-01;22:00;73.31
2024-06-01;22:15;68.56
2024-06-01;22:30;63.82
2024-06-01;22:45;59.07
2024-06-01;23:00;54.32
2024-06-01;23:15;42.16
2024-06-01;23:30;29.99
2024-06-01;23:45;17.83
2024-06-02;00:00;5.66
2024-06-02;00:15;4.24
2024-06-02;00:30;2.83
2024-06-02;00:45;1.42
2024-06-02;01:00;0.0
2024-06-02;01:15;12.7
2024-06-02;01:30;25.4
2024-06-02;01:45;38.11
2024-06-02;02:00;50.81
2024-06-02;02:15;46.74
2024-06-02;02:30;42.68
2024-06-02;02:45;38.61
2024-06-02;03:00;34.55
2024-06-02;03:15;33.4
2024-06-02;03:30;32.25
2024-06-02;03:45;31.11
2024-06-02;04:00;29.96
2024-06-02;04:15;30.4
2024-06-02;04:30;30.84
2024-06-02;04:45;31.29
2024-06-02;05:00;31.73
2024-06-02;05:15;33.35
2024-06-02;05:30;34.97
2024-06-02;05:45;36.58
2024-06-02;06:00;38.2
2024-06-02;06:15;44.47
2024-06-02;06:30;50.74
2024-06-02;06:45;57.02
2024-06-02;07:00;63.29
2024-06-02;07:15;66.12
2024-06-02;07:30;68.96
2024-06-02;07:45;71.79
2024-06-02;08:00;74.62
2024-06-02;08:15;72.1
2024-06-02;08:30;69.57
2024-06-02;08:45;67.04
2024-06-02;09:00;64.52
2024-06-02;09:15;63.96
2024-06-02;09:30;63.4
2024-06-02;09:45;62.83
2024-06-02;10:00;62.27
2024-06-02;10:15;64.14
2024-06-02;10:30;66.02
2024-06-02;10:45;67.89
2024-06-02;11:00;69.76
2024-06-02;11:15;67.67
2024-06-02;11:30;65.57
2024-06-02;11:45;63.48
2024-06-02;12:00;61.38
2024-06-02;12:15;62.17
2024-06-02;12:30;62.96
2024-06-02;12:45;63.76
2024-06-02;13:00;64.55
2024-06-02;13:15;61.9
2024-06-02;13:30;59.26
2024-06-02;13:45;56.61
2024-06-02;14:00;53.97
2024-06-02;14:15;44.31
2024-06-02;14:30;34.66
2024-06-02;14:45;25.0
2024-06-02;15:00;15.34
2024-06-02;15:15;15.22
2024-06-02;15:30;15.1
2024-06-02;15:45;14.99
2024-06-02;16:00;14.87
2024-06-02;16:15;22.14
2024-06-02;16:30;29.42
2024-06-02;16:45;36.69
2024-06-02;17:00;43.96
2024-06-02;17:15;50.62
2024-06-02;17:30;57.28
2024-06-02;17:45;63.95
2024-06-02;18:00;70.61
2024-06-02;18:15;70.11
2024-06-02;18:30;69.6
2024-06-02;18:45;69.1
2024-06-02;19:00;68.6
2024-06-02;19:15;68.89
2024-06-02;19:30;69.18
2024-06-02;19:45;69.46
2024-06-02;20:00;69.75
2024-06-02;20:15;70.94
2024-06-02;20:30;72.14
2024-06-02;20:45;73.34
2024-06-02;21:00;74.53
2024-06-02;21:15;71.67
2024-06-02;21:30;68.81
2024-06-02;21:45;65.94
2024-06-02;22:00;63.08
2024-06-02;22:15;59.85
2024-06-02;22:30;56.61
2024-06-02;22:45;53.38
2024-06-02;23:00;50.15
2024-06-02;23:15;46.56
2024-06-02;23:30;42.97
2024-06-02;23:45;39.39
2024-06-03;00:00;35.8
2024-06-03;00:15;33.87
2024-06-03;00:30;31.94
2024-06-03;00:45;30.01
2024-06-03;01:00;28.08
2024-06-03;01:15;21.57
2024-06-03;01:30;15.06
2024-06-03;01:45;8.56
2024-06-03;02:00;2.05
2024-06-03;02:15;1.54
2024-06-03;02:30;1.02
2024-06-03;02:45;0.51
2024-06-03;03:00;0.0
2024-06-03;03:15;10.29
2024-06-03;03:30;20.58
2024-06-03;03:45;30.88
