2018-09-02;14:00;71.92
2018-09-02;14:15;71.38
2018-09-02;14:30;70.84
2018-09-02;14:45;70.3
2018-09-02;15:00;69.76
2018-09-02;15:15;56.98
2018-09-02;15:30;44.2
2018-09-02;15:45;31.42
2018-09-02;16:00;18.64
2018-09-02;16:15;14.14
2018-09-02;16:30;9.64
2018-09-02;16:45;5.14
2018-09-02;17:00;0.64
2018-09-02;17:15;0.5
2018-09-02;17:30;0.36
2018-09-02;17:45;0.22
2018-09-02;18:00;0.08
2018-09-02;18:15;0.2
2018-09-02;18:30;0.32
2018-09-02;18:45;0.44
2018-09-02;19:00;0.56
2018-09-02;19:15;0.44
2018-09-02;19:30;0.32
2018-09-02;19:45;0.2
2018-09-02;20:00;0.08
2018-09-02;20:15;0.08
2018-09-02;20:30;0.08
2018-09-02;20:45;0.08
2018-09-02;21:00;0.08
2018-09-02;21:15;0.1
2018-09-02;21:30;0.12
2018-09-02;21:45;0.14
2018-09-02;22:00;0.16
2018-09-02;22:15;0.2
2018-09-02;22:30;0.24
2018-09-02;22:45;0.28
2018-09-02;23:00;0.32
2018-09-02;23:15;0.32
2018-09-02;23:30;0.32
2018-09-02;23:45;0.32
2018-09-03;00:00;0.32
2018-09-03;00:15;0.38
2018-09-03;00:30;0.44
2018-09-03;00:45;0.5
2018-09-03;01:00;0.56
2018-09-03;01:15;0.46
2018-09-03;01:30;0.36
2018-09-03;01:45;0.26
2018-09-03;02:00;0.16
2018-09-03;02:15;0.14
2018-09-03;02:30;0.12
2018-09-03;02:45;0.1
2018-09-03;03:00;0.08
2018-09-03;03:15;0.06
2018-09-03;03:30;0.04
2018-09-03;03:45;0.02
2018-09-03;04:00;0.0
2018-09-03;04:15;0.02
2018-09-03;04:30;0.04
2018-09-03;04:45;0.06
2018-09-03;05:00;0.08
2018-09-03;05:15;0.16
2018-09-03;05:30;0.24
2018-09-03;05:45;0.32
2018-09-03;06:00;0.4
2018-09-03;06:15;0.5
2018-09-03;06:30;0.6
2018-09-03;06:45;0.7
2018-09-03;07:00;0.8
2018-09-03;07:15;7.7
2018-09-03;07:30;14.6
2018-09-03;07:45;21.5
2018-09-03;08:00;28.4
2018-09-03;08:15;36.6
2018-09-03;08:30;44.8
2018-09-03;08:45;53.0
2018-09-03;09:00;61.2
2018-09-03;09:15;59.4
2018-09-03;09:30;57.6
2018-09-03;09:45;55.8
2018-09-03;10:00;54.0
2018-09-03;10:15;55.36
2018-09-03;10:30;56.72
2018-09-03;10:45;58.08
2018-09-03;11:00;59.44
2018-09-03;11:15;60.22
2018-09-03;11:30;61.0
2018-09-03;11:45;61.78
2018-09-03;12:00;62.56
2018-09-03;12:15;55.92
2018-09-03;12:30;49.28
2018-09-03;12:45;42.64
2018-09-03;13:00;36.0
2018-09-03;13:15;34.04
2018-09-03;13:30;32.08
2018-09-03;13:45;30.12
2018-09-03;14:00;28.16
2018-09-03;14:15;37.54
2018-09-03;14:30;46.92
2018-09-03;14:45;56.3
2018-09-03;15:00;65.68
2018-09-03;15:15;65.52
2018-09-03;15:30;65.36
2018-09-03;15:45;65.2
2018-09-03;16:00;65.04
2018-09-03;16:15;64.96
2018-09-03;16:30;64.88
2018-09-03;16:45;64.8
2018-09-03;17:00;64.72
2018-09-03;17:15;64.62
2018-09-03;17:30;64.52
2018-09-03;17:45;64.42
2018-09-03;18:00;64.32
2018-09-03;18:15;64.22
2018-09-03;18:30;64.12
2018-09-03;18:45;64.02
2018-09-03;19:00;63.92
2018-09-03;19:15;49.5
2018-09-03;19:30;35.08
2018-09-03;19:45;20.66
2018-09-03;20:00;6.24
2018-09-03;20:15;4.96
2018-09-03;20:30;3.68
2018-09-03;20:45;2.4
2018-09-03;21:00;1.12
2018-09-03;21:15;1.02
2018-09-03;21:30;0.92
2018-09-03;21:45;0.82
